PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,target
-0.9135506125087506,-1.476569037438279,0.09240638145971286,-0.9245401832582918,0.17362195580540685,-0.2413591233915719,0.4580797949354168,-0.26628919892340525,-1.6088704165038985,-0.22020045710568764,0.6232002005922939,0.8489653335720291,-0.6451317501432494,0.12392065067904573,-0.20386094293390383,2.172911738857107,-0.03658707232487516,0.18481314843632285,0.17565553352666782,0.03258386286536266,-0.6276786174285085,-0.2344772575193078,1.0006440611079648,-0.7441231684062807,0.6494351057834956,-0.4185658999497384,0.7312018115418647,-0.45743704747264824,0.3879882997869371,0.2440543894179993,-0.32619912099345566,-0.17486469510813438,0.7323322559584793,-0.14921549664936637,-0.012126875951634773,-0.006243253722342599,0.9822998486115581,-0.1414351076847539,-0.4791175274828214,-0.6339499919656674,-0.3851816072758165,1.0
-0.9732810863276891,-1.2651175613573922,1.1620231788493371,-0.3771776930068287,-0.7867591072947264,0.5197293854131901,-0.2715544774566646,-0.36054171695957404,0.5232557229841726,1.0892602077436562,0.14731189193216038,0.7108631091072356,-0.18592205100947934,0.020130088487416688,-0.5368794040628823,1.1586413953579813,0.4435698479596698,-0.4229176820735385,1.4757236503376658,-0.8211961825114417,-0.09568119055473531,0.31088403031634904,1.303160387850574,-0.033692918821754465,-0.6045404967390197,1.6391684791111032,0.7688087513969328,0.8107584370423653,1.3256837478469774,0.2255215297763662,0.41129313299051623,-0.38586182765503485,-0.2840202227581526,-0.15638424373464788,-0.9771960928837274,0.5445425558854333,-0.25117846560651724,-0.2158293344113568,0.27104279022437905,0.2796015181658136,-0.7488000255033915,1.0
-0.9047294002030486,-1.6897835912968462,0.4538371481356489,-0.020417305051212215,0.13096088780960624,0.44138552244377904,-0.32886282487975177,0.43389476506737584,0.10550888081648097,0.27090894765886026,-1.0262668592672997,0.21324212997969186,0.3349354676376564,-0.5279492222150144,-0.8138400339905242,-0.7181538524202461,-0.48245185261721235,0.8353417681896047,0.7768777048834676,0.16710451901346624,0.22220963979964745,0.2094679488057185,0.7578783129626715,-0.19037027887322688,-0.04648499312510951,-0.27872166728495357,-1.3908877626472518,-0.4523920520051735,-0.4576412144691977,0.8323516393805402,-0.1714932257981879,-1.3867587529778156,-0.03132208543734578,1.0244719852745001,0.12384678896447544,0.5185169544765798,0.4316845449879915,-0.8874007178120922,-0.880353258267301,-1.2793900949943402,0.6618949753688834,1.0
0.839187775233395,-1.4099843726158254,0.4896761547513643,-0.2741974796672244,0.3498115893927873,-0.035021680189959374,-1.1126737122730355,1.5341904392453156,0.2419508056134383,-0.14975110182163515,-0.7814808900135439,-0.08680076689395544,-1.1251624754967098,-1.3026841091684351,1.0920966954659,-1.2421396530653661,-0.017687137681084736,0.2954957425591108,0.5409149902961584,0.8973135045250793,-0.2487539655399655,0.7318177244339937,0.7154695223931501,-0.150764779170597,0.8409834032503416,1.2096403337946555,1.2646521066972014,0.9009839498951598,-1.2181784191660647,0.9311041149813978,-1.6621289620897253,-0.3552776840382146,-1.0410269267251013,0.46857764776683997,-0.979856453808787,1.0974795514027804,0.7375042747584282,-0.391973718832292,0.7763496815245827,-1.305653673789849,-0.01362693525678613,1.0
-1.0069474068014035,4.116504184564884,-1.939582279482479,0.7069406130092901,2.0771672002406385,0.6313169837254334,0.673571857500614,-0.8698286046030764,-4.135335687807932,0.9391800671463915,0.09519518281682232,1.3428730203933554,2.4426593452570216,0.06689232100160022,-0.9804075134535885,0.05766765690667212,-1.4014512042424228,0.12230457415397451,-0.09080958024761017,-0.10586950701065441,-0.5474828325021249,0.0955712701402709,0.43702062955065374,-0.8224578756988777,-0.7303684233663958,-0.30946417886100797,-0.5697513663855904,-0.7938870669769931,-0.3327066478887619,1.1484096198350757,-0.3530652675542269,0.02828018338585551,-0.5456463628487939,-0.12716966568505653,0.05272742714370572,0.8431050541778344,0.17788643329551623,0.23303382726019922,-0.28855143524736804,-0.5701729075955613,-0.4488378624895975,1.0
-0.9339306753530503,0.37965859250821704,-3.3637650930485696,-0.3079202860560993,-3.2823913952046597,2.027333760375648,0.5941730656509381,0.830766641891776,-0.014124996428694475,-2.759173426667663,1.7884123244527816,-1.450766352921081,1.6753931599285583,0.625415978530509,0.16207266914428176,1.4024122137694885,-1.0214266136901116,0.06676554130846532,1.3496481433748646,0.16089164619057608,-0.921636406837129,-0.7923515738710469,0.4869673066917846,-1.5288975735839314,0.022312703415309793,-0.40571192765682224,0.8226550154184396,-0.5704722230841228,-0.5267263197320529,-0.38594948532272577,-0.8697407751454046,0.7857321587358413,0.14294453292019974,0.4549405665745638,0.6930201291441009,1.3362497907254753,-0.04461167103876241,-0.3680206499058268,0.4210122034951302,1.0495454547940397,0.018456328934702955,1.0
-0.922091003533609,-1.8547226174912126,0.3280372986462015,1.0422382381096322,-0.6748687641474396,0.6644617634116983,0.8984435186595808,1.4360908654827917,0.2610091490981572,-1.0145267982859816,-1.8575123205824358,-0.32953522645276345,1.4969895933925068,1.83720404605679,0.7626020664832275,1.0605395278586887,-0.03852016060622352,0.6963200565715613,0.3356609155554988,0.2198314957969461,-0.14687200574186746,0.3493115738638613,0.1503696826616023,-1.5481972367419699,-0.43040011798585076,-0.7927691279808066,1.0301209167310352,-0.2772687695836323,-0.12307384317652585,-0.16831097417443303,-0.7297528117637632,0.527157035808123,-0.21804118331246553,0.2754570546468712,-0.26269699746540287,-0.29835908620226936,0.0004969158408720311,-0.07624321389269945,0.7144642504837184,0.470740858869195,0.4408626658458861,1.0
-1.0034225116321909,1.0786253604641092,-4.212052925664678,-0.5191919391962195,-3.2147137718482344,2.426460283051025,0.17183629085555246,0.2844955561828148,-2.328899472237521,1.7563090363239875,0.29632351582917893,0.47398430754232923,0.8262775666036395,0.43077905837431774,0.8755604671058955,-0.9166586831145457,-0.000896769302139763,-0.10585930887285254,0.7497765744202982,0.7442340684805064,-0.7916878456398015,0.4722353303987966,-1.5612225836321507,-1.089134894155836,-0.758193084629945,-0.046249393559142246,-0.07600104128108436,0.0024984107289380826,-0.0572339562819761,-0.13684799585713364,-0.3611596480776885,-0.04060887626864965,-0.623818206987883,-0.6890622029389257,-0.0945906772791223,0.694318856138231,-0.18757289249096068,-0.1243735589793699,0.06754733731923253,0.07299240327245438,-0.34464916444903826,1.0
-0.9416294370537807,-1.532368854182595,0.49627038832032033,-0.1616619384797493,-0.046028814593191816,0.028420220830397476,0.12382998568008668,-0.12309296360499829,-0.2957584022474394,-0.30252429006802267,-0.4386145084949307,0.882481196174918,-0.286810253783491,0.1385343848442504,-0.329898481069676,1.1916504040130178,-0.6070300014255776,0.5937916622235995,0.37732371074296794,-0.5762453645322062,0.531648568343792,0.43845484655009,1.0797035950957152,-0.02902572554288894,0.0785591678183009,0.5765478081769457,0.663039686345043,0.008240665475004065,1.0685238351759996,-0.28873581998779696,-0.1313684158790603,-1.4596104994784935,1.5554014569787493,-0.5867190828865516,0.6233813243087551,1.0946672386007779,-0.7206528693150254,0.15177710592968532,0.14270077422130073,-1.718760781784096,-0.2645399664007216,1.0
-0.9622488401448952,-0.25699820759601594,-2.0761666069238527,-0.8064037708680477,-1.0082484623488457,1.20893617257846,-0.7297773089356467,-0.6323826397082518,1.5517840110823256,2.062986480967832,-1.1770677686459254,-0.3284549999143166,0.3416741250978713,-1.2240584858759302,0.2067064778503859,-0.9365111927997031,-1.036999315578961,-0.17127934709521742,-0.37688381742119087,-0.8009530256982733,0.06342573249075285,0.7769201699212317,-0.7327662002725581,1.5979308226224962,0.40368925845507037,-1.404197632905775,0.8103116868388502,0.2552687345531901,0.08357209252268177,-0.8775088385402632,0.11152224289435406,0.5126855203977281,-0.5264940264651424,-0.6053545901300124,1.2913829199025524,1.2491504192157996,1.0965503939610708,-0.39127702932235275,0.4510196679807277,-1.45653380940552,-0.34674985204062203,1.0
-0.7174485460976424,7.420403451645673,-13.73286517513639,-0.5617896149578647,-7.239190595639126,5.482594420823899,-2.0553254597840334,-3.6371971554488933,0.8973383395946272,-0.5732886337953451,-0.6492467460664951,-2.824779425962405,-2.6313131593983425,-3.0459889924501917,2.362286384393117,0.9995255952197238,0.17191667238059258,2.2005464727511,0.6681026546582721,-0.4378625009973504,-0.6872495379402638,0.48428435360794947,-0.5039157021782421,-1.7266250676394517,2.296812593168914,1.7135836881382849,0.3137682594856012,0.5669762368934956,-0.5736929644177893,-1.4577427394814395,0.5398038611687539,0.7500408996606999,0.39611954523123344,0.45934975296697006,0.5730907675719698,1.213230398336712,-0.610115546169346,0.5200207310658108,-0.6873557930581614,-0.9802368324520161,0.8044437651844452,1.0
-0.942697356102725,-1.3746897705857937,0.2843947622255384,-0.07582523392226656,0.3126939651761673,-1.292887502883388,0.38310601285551105,0.09678155301524757,-0.32143846271387755,1.2637118808872212,-0.054390887802242785,-0.49695109746100874,-0.43735611806358865,-1.0551336502685718,-1.0771051262078162,0.9434022459721267,0.7194824655325553,0.7005534015360152,-0.02815638799543484,-0.32025722438691273,0.9715694362443855,1.3441313994848303,1.2531033457516076,-0.32909402365709484,-2.871527245446407,1.8142404324755919,0.3806416306941173,-0.6353479815028275,0.5146996058575786,-1.8653203184850373,-0.777112319090392,-0.393874058255413,-0.09162334415682545,-0.06840630166794227,0.0019583959585472177,-0.14857221986399693,-0.23736971320336098,-0.2903623692308757,0.8971650263609633,0.7559881184083272,0.29183683133790916,1.0
-0.7332090050466498,6.912447512037679,1.1450008838138577,0.7993438888249745,1.0707673709117729,-0.3487448725890919,-3.1891095582662707,-2.868398393428169,-2.2907583541734344,-1.5210266394727063,-2.642170047043359,-0.18260435587121396,0.9342057861585153,1.402136160005279,-0.6123476908947182,-1.601856022869235,0.407888508377022,-0.6818199832806541,0.2744470642309026,-0.6542943563990155,0.12759616194742732,0.5336895818863622,0.6509024920287578,-0.003537665827296992,0.5093352838567284,-1.486184680773103,-0.5434362434839382,-1.589862464356743,1.394465178640141,-0.6893464348280295,-0.42526585585544197,-0.4083453262871109,-0.024801405568224195,0.192633314168061,-0.13166380028047528,-0.6886826174978824,-0.8146599901467545,0.30243533507767933,0.19826361654702898,0.06136497074437934,0.45854748359980685,1.0
-0.9665487181520209,-0.27454862204634256,-0.4701382936640933,-1.0825102161811058,2.5852947334189538,1.2301940487243377,4.527948665324763,-0.007830315369922146,-0.3464020258100509,2.950445504818226,-0.3161300560535319,1.0008316941230004,0.34493399457829566,0.659107075539537,1.2427078507787883,-1.4310368329057077,-1.2576599210283934,-0.5733441581520151,-0.34839409460104953,0.021789652353028405,-1.9645734413242206,-0.09183246986288857,0.11888482311748308,2.0147381664303023,0.18310062848641792,0.5051855837596361,-0.8375679658715846,-1.8392398314280105,0.014282258347633452,-0.3439463383369523,1.1878334483096396,0.10944837884100087,-0.2298224779695995,-0.07215343849228893,0.8951448287790619,-0.6656269909223791,-1.5083019298739555,-1.485381125452409,0.062377516339988844,0.5678846266451438,0.13386319482711903,1.0
-0.9457357499680829,-1.1312863257733954,-0.17764430016024457,-0.7936259299590391,0.2894388648795634,1.046887778324888,0.15138360789548436,0.5653044564939567,-1.2209519038452163,0.7009415075052259,-0.8805201101294863,0.6440871546982062,1.466361057334939,0.7998142662000739,-0.68325437627616,1.022466608290611,-1.2098615936131483,-1.0792001605209554,0.6040254129511201,-0.14231241090054317,-0.8967165200777368,-0.3945957259365939,0.580397822969493,-0.48650523713125293,-0.367645558017155,-0.7546063656686878,-0.6244167145121019,-0.622599136583609,-0.40019601532664445,0.44097369073716275,-0.6541902484226654,-0.3045309761999629,-0.7438643964784943,0.1111426160819367,0.3415763670430839,0.5719039807672872,0.6420029308073005,-0.09061062159459272,-0.25123621535239654,0.2590872955292514,0.3835802473364006,1.0
-0.9479423240416806,-1.6927158362488244,0.13317082448738524,-0.9455212314893475,0.010191116943653832,0.6224546049646368,-0.8800473052533344,0.1770021989982883,0.5934029333753064,0.9174515201602949,-1.112368699258781,0.38686917595227827,0.3814456136137192,0.10433371909166303,-1.0399179427596297,-0.8781532906738423,-0.6473162860610852,0.5995895485680997,0.04817230839416855,-1.0616916707376733,-0.49404680717534255,0.3148373191923305,-0.27353667170026363,1.92761577448756,-0.13395770800820345,-0.11639358906429857,1.0839009228650798,-0.08172865415106903,0.34749308516505206,-0.27671178041786326,-1.0788710616712027,-1.0252488520396996,-0.791814135247379,-2.01585674289201,0.3653509108654503,0.6036955910885852,1.4149006969993885,-0.031356111529069634,1.3381621514022362,-1.4548910397585304,-0.5464992311274441,1.0
-1.056487563356666,7.852392975374591,-4.228669760495052,-0.16684895881110487,3.191201625712679,-4.073241424094334,0.9710074803874822,0.8302585722960867,3.8736191948678993,2.9807503987941764,0.902761997870602,2.4916519201405047,2.6126334572742214,-0.45784391557300524,1.3937778143277455,0.7993926383521626,-0.23142557012722353,0.7568483924678022,-1.8227045002643003,-1.1657328560610765,0.23052034186364545,0.6540352332427711,-0.7910509335961469,0.3062511338315245,-0.38874932521460337,-1.4604440222431838,-0.49841628849562936,-0.8727629840001272,0.5477008044828581,0.5438450848655046,-0.14017151629482982,0.5550692645645388,0.04549927409659767,1.1567737948290335,1.0734785890990572,0.19040200517695735,-0.2972446463679205,-0.6267293825003168,-0.04436362531684069,0.01806372969596503,-0.8985431041173418,1.0
-1.0954068236595977,11.427377301416975,-2.7152206174716618,-0.2882909375905553,8.552789470811637,-4.158721543047906,0.3692688285762054,0.8275342052152228,5.316286818132214,1.2378619460429925,-0.34056048396891264,1.9885188312314133,2.4953045323250826,0.14357455699484512,2.9678590426707836,1.7164868272881666,1.6866945052216404,1.1026579530254075,-1.998704063508971,-0.9187547309453403,0.3628593816686932,-0.9088253334670892,-1.143792598510698,-0.0785242474568578,-1.0853148696983557,-1.0571886644853055,-0.30109499259624106,0.22179700320646903,1.147196713437042,-0.5065396066625197,-0.2933204844689288,1.3474742714291128,0.3295569280962763,1.497200130826382,0.36578928578740566,0.706146511878591,-0.2992079323233874,-1.0466509414024716,-0.024328550170386803,0.03227920378857101,-1.4239180215799039,1.0
-1.0411922536570135,6.546190821386076,2.3803024997511177,-0.1939441654373469,3.8096339367971583,-1.9199785132443952,-2.8359936381015456,2.083065691953403,-0.031397208929912136,-0.19627407157026047,-0.8873994890109772,0.86976519966565,1.7393985507489982,0.4298230186140608,-0.11552038455309181,-0.883584474920893,1.3077650340873617,-0.5207548060126812,-0.7234306860176494,-1.1395578963589885,-0.4230424425229399,-0.9513159212934538,-0.4159678684751262,-0.049417893260374934,-0.6463983224590691,0.27225153137809766,1.2514181405351112,-0.5844918929456714,0.1413084633268009,-0.5803712638453524,-0.2055309918669791,1.2480415683781705,0.6589774425976564,-0.6215279526994061,0.12955696446882695,1.2304300326479976,-0.36094423022853295,-0.4495868655374065,-1.065715502719416,0.39167663630538724,0.12040223649608983,1.0
-0.8287175445224473,0.0581988737170737,0.008516789222740148,2.985512199838672,-2.5604227457596855,0.41676003443688053,3.1286918996395228,3.764888001169066,-1.8046045365240988,-4.721917513174079,-2.3814334054100987,0.48015440216428606,-0.005360010946182142,1.8803830872983247,0.9283835136496111,2.0661685878043903,-1.5341356724105957,-0.4403244357417597,-0.955106813816237,0.3255161125280372,1.2119522737180695,1.2183206363131853,-0.6128569387438906,-0.6563316754652778,-0.22006006049675336,-0.7933431346737735,0.20787362547167532,0.8509402989572233,0.09130288317336178,0.41038604142944457,0.7719134490709676,0.5936884546722647,-0.1245518619040907,-1.0641707378206482,1.1256299594540398,0.43116689058204477,0.5217086161377574,-0.5365407833787447,0.3062941614409923,0.4656631104737512,-0.8021924122614746,1.0
-0.9753502689361734,1.993578589616596,-0.9588419890025061,-0.7137628377544084,2.177073647835064,2.2546322209876526,0.8528599604075995,-4.273761032867158,-0.04807007842824946,-0.545521908166121,-3.0756153674233726,0.41214606389080555,-0.25574805584916943,-1.0655939265619623,2.5789429794673886,-0.7017052345267546,-0.2973776099111907,0.4803880131816841,0.6478850859484129,-1.6227875226109767,1.3665001245897166,0.023637729497310266,1.1877456512134457,-0.36133070642595455,0.44731402004075504,-1.0594223955897946,-0.15728794467357557,0.435615365858693,-0.2749127808358386,-1.167082807454794,0.09829400222881267,0.64763214910683,-0.17866857501226194,0.5977068305783942,0.38377105292296787,1.0085666625405283,0.2612041029168194,1.7621085352009564,-1.070732310554982,1.561698190919549,-0.8599149329580472,1.0
-1.0476681814124198,8.180975097516514,-0.18854918704543147,0.16354112269916177,-0.457223986051091,-2.8515227483037986,3.7218689362498414,0.7985489353055615,-3.339831859284497,2.9371671851657224,1.331010283102012,1.9060622560665819,2.322353932721378,0.08148368627102401,0.3723829792736085,-1.6632717312722214,-0.6331976700630421,1.0283992453926216,-2.1761675344162255,-0.8890996023258908,-0.3543870542725878,0.045921662389391237,-0.5737080299074282,-0.7167680605935265,-1.2471411436037811,1.5631821056135087,0.6988099515356017,-0.3626678296495213,-1.086833194583694,1.267093290256793,0.9503146492673886,-0.14963403355034316,-0.9684182560544494,0.3155332642449948,0.7231363796288214,0.36274978303945565,-0.9538050567360219,-0.5619518270592998,-0.31121606769335686,0.5349532255546647,-0.028713285353351447,1.0
-0.9143057466469654,7.124416987673584,-1.1755035720885618,-0.1598997915568197,0.8071482086198086,-5.24541218778132,-1.1243710369867355,1.9090025948901286,3.112911301701401,1.901950712049068,0.6872479969041718,2.4783754116577166,1.3517264570914291,1.9081102666666998,0.10686545146095879,-0.2972795266498583,-0.12751672773817202,0.34017726934462866,-1.4468046552280966,-1.1674008983809512,0.8748225228806676,-0.7650812104574759,0.3086067270412847,-0.7872697096084759,-0.3751277032690169,-0.35947322040436813,0.4012411252925511,-0.9142120534320858,-0.2978016488279577,0.1175874166422939,0.25285382046024085,0.5095639453613798,0.5746152733592989,-0.23233833289632064,0.4226763978954623,-0.4047054858745224,0.15703413156704824,0.21895624842754663,-1.1790098479704239,0.14349757902929006,-0.44667163834417756,1.0
4.455529847213461,-0.43451782759418806,1.566315933997006,0.33383501246019054,-0.07799879896650982,0.5345457554074858,-0.6041042009310564,-0.16777837089434197,-0.01744572583923728,0.7367316500388095,-0.9888657787147654,-0.6372575286640014,-0.0015877486076733812,0.418532958127163,-1.6705784249481332,-0.9830460578132428,-0.5327409609571395,1.1037364334806257,1.6458056020165837,-0.24449812745048105,0.16282011618422873,0.6035674337350749,-0.18885332540018387,-0.392116776871498,0.9256410220694227,-0.4981128659876769,-0.20787445188477513,-1.4279243528872412,0.2848005823999126,0.5397882312566039,-0.9234643870368152,-1.042801299564523,0.535566149770722,2.1732251328721626,0.7605479692494207,0.634203423601307,0.14268750693145335,-0.30635158821922276,-0.04542431068500514,-0.4368069883865373,0.8903599760532024,1.0
-0.9957735481028698,-0.7059320643882616,-1.2405510128429678,0.5720545250129646,0.18125029351887884,2.547918668697326,1.002140053017285,-0.7576360472837305,-1.1186013110893867,3.2710228709937765,-0.1375092514103397,0.1719066881029064,0.71537646404799,0.633170424976388,0.5446852635473833,-0.4908093996209903,-0.6874860456412039,-1.7336637677358817,1.0611777862144358,-0.5338060395350849,-0.9913054573497031,-0.06543877185880949,0.3564106430904677,-0.45819741369169226,-0.840262015807872,-0.9652495864519828,-1.8436664364276742,0.02690734622604654,-0.6078477432673374,0.3471248810481361,-0.054271367952403615,1.2485116212285956,1.195446398347379,-0.6719938914731143,0.12351927201048636,-0.2591619379074095,0.6676945975868275,-0.32830966918704296,-0.20949833221531886,-1.0163371990633179,-0.2091337139004702,1.0
